4.927285,13.0234,19.78468,27.40235,36.33029,44.9529,
52.73173,60.85829,68.14022,77.42286,84.86732,93.14409,
100.4457,109.6685,117.4566,125.8753,133.4506,140.892,
149.1027,155.0746,3.832601,12.08402,20.16397,26.31655,
36.09961,43.50108,51.85934,59.48601,69.90425,76.47501,
83.03375,90.2868,99.45157,107.8768,116.1319,122.6995,
131.8621,140.2271,147.3821,157.9766,6.513003,11.27524,
19.97294,26.5722,36.53485,42.32433,52.05728,57.77293,
70.95904,78.69186,83.5317,86.91273,98.90288,107.9125,
115.9352,124.6661,131.3286,139.3639,146.8754,158.0778,
6.960006,11.66977,18.88255,27.42916,34.63465,42.22948,
50.95625,59.60166,71.23071,78.81145,83.30681,86.57525,
98.15993,109.564,116.6816,124.7724,131.5838,139.2605,
146.9479,158.1152,5.641983,11.94222,17.21231,27.12211,
35.47387,44.49281,51.16592,61.77169,69.37097,76.35387,
83.80879,88.63177,97.11682,109.0548,117.0944,124.116,
132.6359,139.6588,146.7479,157.8916,4.052935,11.71441,
19.84931,27.0975,37.17241,42.56058,51.71482,63.81609,
68.26339,75.83864,82.11459,89.16477,94.4634,107.7922,
116.9965,125.5375,132.9414,139.1067,147.2289,157.383,
5.144479,11.61991,18.78663,27.17328,35.97096,43.79225,
51.7163,64.14828,71.88895,80.66343,79.81827,86.75089,
95.04768,108.0926,116.6301,125.8562,133.4264,139.7802,
146.4237,157.416,4.478998,12.0696,18.64664,26.95412,
34.94275,44.44952,51.66463,60.17789,67.61361,79.94271,
80.96233,90.2681,97.80886,107.8053,116.9907,126.4198,
132.0899,139.6374,147.054,157.6265,4.138479,12.57697,
18.064,26.70676,33.87832,45.29751,52.63829,62.2906,
65.99514,73.8675,86.40047,92.52897,99.12096,107.4608,
115.429,126.2458,134.0795,139.5787,146.234,157.3019,
3.511322,12.01695,19.49123,26.984,34.85932,45.80743,
50.45638,62.94319,66.90433,74.24477,82.55503,89.46645,
99.35159,109.5311,114.9157,122.5713,133.0438,139.9362,
148.062,157.7743,3.890873,11.73778,19.0586,28.01294,
34.78435,43.27269,49.80526,61.50208,67.03334,75.59096,
82.31018,90.13763,100.1273,111.3577,116.8492,121.6178,
134.1589,139.3872,147.6589,156.3088,4.927104,13.5431,
17.47044,30.04462,35.37661,38.112,48.83527,59.44137,
66.793,75.37267,83.56884,92.34875,99.47382,113.4689,
118.1958,119.0733,133.6282,139.1128,147.6311,155.0634,
4.138828,12.54614,18.27161,30.01341,35.84925,42.21177,
50.28757,59.57413,66.26035,75.26508,85.22681,93.89654,
100.106,109.2326,117.2919,120.6556,132.7394,140.6228,
149.0173,157.1248,3.483603,11.09563,18.96417,28.48121,
34.78242,46.03887,49.69289,59.7729,68.53442,76.31297,
84.50501,93.28679,100.1448,107.5598,114.4769,121.7541,
131.8414,141.3638,149.8813,156.8395,3.865149,11.19623,
18.89857,27.68533,34.36257,44.44734,50.07035,59.33134,
68.24618,77.17732,85.99736,92.43094,99.98058,109.7179,
113.4849,122.8608,132.7677,141.3805,149.256,156.7761,
3.942583,11.02219,18.16583,28.49075,34.48936,45.01149,
51.32899,58.33057,68.47904,76.75453,87.15019,92.41924,
100.2692,109.2637,114.0714,125.1249,132.3391,140.6416,
149.1911,156.6697,3.916081,12.76202,18.15418,28.94035,
34.25018,42.32925,51.95819,60.39807,67.34101,77.34181,
85.91865,94.27876,100.5848,105.3364,115.7192,127.1487,
132.7077,140.6827,149.3933,156.4367,4.656058,14.01827,
17.4722,27.40832,35.09272,42.5526,51.69329,60.34893,
66.93134,77.53793,83.95097,94.82285,100.2892,106.2534,
116.4333,125.4423,132.6068,140.7162,149.0203,156.3642,
6.023968,12.74012,17.47436,26.73046,35.41567,41.94401,
50.34627,59.86636,67.47387,78.01306,83.37486,92.45278,
99.07825,107.4266,116.7059,125.5701,132.7149,140.8158,
148.3135,155.7094,6.139774,12.45344,17.9111,26.4558,
35.20896,42.96992,53.26196,60.52025,67.59415,77.06066,
84.17603,95.20403,99.51393,107.7785,116.7878,125.8357,
132.9341,140.6082,148.9684,156.1835,4.850258,12.91067,
19.19214,26.7877,35.61518,44.28472,52.06613,60.107,
67.15457,76.51833,84.12381,92.58916,99.5667,108.8174,
116.5476,124.7574,132.7787,140.3689,148.7356,154.7814,
8.409737,21.31437,37.16014,58.23064,76.99757,84.0724,
100.7016,119.7341,136.7038,154.264,9.530001,19.08653,
35.76484,60.33566,78.86897,81.40934,97.43906,121.8493,
136.9499,155.7279,9.468788,18.76095,39.03819,62.01643,
80.47758,80.29087,101.0469,121.4933,138.439,151.3742,
9.103106,19.11065,40.56343,59.92916,79.68323,80.8428,
104.9356,121.5477,138.7564,152.9217,9.281649,21.35193,
36.35398,57.53201,70.15254,85.52002,105.7563,119.0155,
138.0946,153.2753,10.60352,22.95081,35.04191,53.20579,
69.83105,88.23822,110.6117,118.2525,135.1739,151.6196,
5.336091,22.74295,37.85278,54.70785,70.56709,88.48674,
106.3476,115.984,136.534,151.659,7.1917,20.99259,
35.96962,54.3059,69.43852,85.60876,101.5847,119.323,
135.1284,151.3777,9.512915,20.01838,36.19088,52.58689,
67.31226,82.82999,97.43908,116.162,131.7059,148.6884,
11.87083,21.20956,37.05529,54.23584,68.9456,84.38922,
99.53947,118.1163,134.5918,149.7576,9.360167,21.22598,
37.14608,58.5752,77.17677,83.99128,100.8437,119.9077,
136.9744,154.6077,10.2518,18.84621,35.57012,60.56095,
79.12667,81.10186,97.5471,122.0762,137.1765,155.8953,
10.27129,18.30112,38.81234,62.32095,80.5318,80.34081,
100.6923,121.6959,138.7406,151.3935,9.984428,18.76667,
40.56777,60.24658,79.77068,80.79568,104.6046,121.7504,
139.2047,152.971,9.78301,20.87783,36.24151,57.48296,
70.22215,85.36523,105.5921,119.0474,138.5767,153.2158,
11.37358,22.94462,35.17015,53.26566,69.81208,88.12576,
110.6371,118.4456,135.971,151.7281,5.935869,22.62689,
37.75848,54.82046,70.5191,88.20503,106.1905,116.1396,
137.0206,151.3997,7.975189,20.6092,35.89882,54.39717,
69.15461,85.07394,101.1358,119.4062,135.3491,150.8639,
10.37812,19.5668,36.01105,52.54802,67.10089,82.7207,
97.71187,116.6995,131.768,148.0549,12.59959,20.86114,
36.63977,53.95588,68.6469,84.20408,99.98873,118.4468,
134.7607,149.4645,9.960571,20.73284,36.42909,58.6531,
77.13879,83.44402,100.3953,119.8552,136.8527,154.3266,
10.62276,18.02166,34.41401,61.05826,79.08662,80.82625,
96.94881,121.8714,136.9776,155.6716,10.89771,17.92377,
38.09077,63.2494,80.48859,80.42073,99.88538,121.5157,
139.0104,150.816,10.45101,18.05881,40.1022,60.89028,
79.80707,80.74514,103.237,121.4545,139.6694,152.4796,
10.1464,20.28231,35.95905,57.11953,69.8183,84.50941,
104.3836,118.5907,139.1242,152.603,11.86865,22.12398,
34.67891,52.7951,69.25664,87.38589,110.5325,118.0509,
136.4845,150.9783,6.173136,22.42511,37.0147,54.41179,
70.15692,87.69838,105.6845,115.757,138.1228,150.2951,
8.108397,19.83267,35.05066,54.23543,68.74787,84.2421,
100.5346,120.2404,136.8396,149.8193,10.97962,19.28346,
35.84682,53.09433,66.99081,81.76341,96.94745,117.8475,
133.6446,146.7441,13.48275,20.74081,36.18761,54.17517,
68.29794,83.42905,99.47475,119.3463,136.6307,148.1583,
17.24154,50.97829,80.60304,87.37025,143.5092,15.24231,
79.44128,80.66254,80.56772,142.0382,15.29581,43.08946,
78.18839,107.2516,143.0443,17.60479,37.03249,78.87884,
119.2414,143.808,17.40344,41.75306,78.42362,114.0435,
145.4039,19.35307,50.54715,80.59933,86.28592,141.8678,
17.36636,79.47324,80.62811,80.55202,140.6034,17.56516,
42.64467,78.87473,108.8292,142.5734,19.97732,36.19242,
79.95664,122.5983,143.6997,19.46234,41.06102,81.14134,
117.5817,146.4823,20.61172,51.37173,80.56499,86.60731,
139.5579,18.9723,79.42727,80.59196,80.58163,138.4872,
18.95277,42.82929,79.63211,111.1326,140.2982,21.77702,
36.23429,79.66527,122.2925,141.4112,21.85279,41.66095,
80.16241,116.2088,145.4008,5.315998,4.860177,5.584288,
4.871026,5.416073,5.022869,4.166105,3.771428,3.250158,
3.749503,3.835536,3.82259,3.547333,3.214509,3.307099,
3.401131,3.151322,3.218289,3.049527,3.814314,12.46395,
13.21747,13.24012,13.62334,14.00798,12.58586,12.42275,
12.2852,12.24475,15.01384,14.95341,13.39577,11.37597,
11.21065,11.74108,12.78718,13.59048,12.63928,12.84957,
11.76508,19.90969,22.05091,18.45623,17.90499,18.11634,
18.60676,18.65872,19.32492,18.52587,18.19914,17.23057,
18.60406,20.13789,19.34936,20.00702,19.28819,18.89888,
20.80797,21.10043,20.95205,27.35031,24.68417,27.35138,
26.44246,27.77384,28.3552,29.60076,29.98662,31.51736,
29.33937,29.08628,30.89484,29.36563,27.71566,27.24506,
27.93795,28.43315,28.03909,28.92025,29.17686,36.96067,
37.04977,35.51984,35.80147,36.64366,36.79725,36.56271,
36.52108,36.85854,37.31627,36.21915,36.03731,37.38877,
37.00515,35.87848,35.33671,35.74192,37.37816,36.71672,
37.06241,44.24194,43.75778,44.12169,44.57359,43.27961,
42.07215,42.2426,42.12547,42.92123,46.06932,46.63506,
44.29922,44.7089,44.23515,44.17907,44.3492,43.31607,
42.5312,43.2467,42.83496,52.03989,51.49619,51.72016,
50.71806,50.87539,50.67424,51.30162,51.52258,49.24671,
49.13319,47.75248,48.99224,52.65211,51.38379,50.59079,
50.74673,51.16546,52.00267,51.41907,52.43587,59.8944,
58.88498,59.28843,60.21997,60.32228,60.61614,59.90839,
60.81643,61.45621,59.87001,59.27673,59.77249,60.01605,
60.6569,60.92907,59.30582,58.60121,58.4269,59.15148,
59.85105,69.65887,69.23041,68.59905,67.85201,68.27707,
68.54798,67.64754,66.58179,66.06499,67.19892,68.2937,
67.8372,67.64879,67.90576,68.56187,68.57153,66.38386,
66.66548,67.03542,66.18382,80.71693,80.45519,80.71136,
80.99703,81.80325,79.64011,76.81096,74.74456,72.2324,
74.80241,74.38883,75.80921,76.31209,77.29684,80.7095,
80.13794,79.42774,80.04709,79.55551,78.88725,81.02048,
82.66664,82.78096,82.29193,83.29459,84.3119,84.65479,
84.27809,83.57121,83.48396,83.20574,84.37618,83.25798,
83.17339,83.48232,83.48244,83.55104,82.63364,83.24194,
82.69949,89.39323,87.34228,87.09999,87.0638,86.32153,
88.73795,92.73663,92.00496,93.144,93.55582,92.4614,
93.29707,94.06049,91.3735,86.84377,88.40656,87.48332,
87.77653,88.60505,89.79896,99.23079,98.01695,99.24139,
97.86248,98.71289,99.59453,100.9678,99.5358,100.8914,
101.0807,101.6607,101.0161,100.0007,99.5553,101.0195,
98.73837,99.92881,101.042,100.2535,100.7679,109.2248,
109.3,108.6409,108.1946,108.7007,107.2924,108.4186,
108.4188,108.7791,106.9559,107.1619,107.1337,106.4088,
107.3876,107.8256,108.5692,110.1418,110.8139,108.9669,
109.2765,116.8252,115.9243,116.7433,116.5458,117.4968,
116.1462,116.4802,116.8012,117.7255,117.3508,116.842,
116.615,117.3316,116.5549,116.6299,118.2875,119.0388,
118.6616,117.4664,118.0562,124.698,125.6487,127.071,
124.5043,124.1551,124.1867,123.5858,124.7541,126.2437,
125.3456,125.2067,124.1447,124.7582,123.0407,121.6137,
123.6188,124.254,125.2483,125.3843,126.1609,131.5047,
131.2373,132.9708,131.8083,132.1719,132.9283,132.8777,
130.7645,133.3344,134.3681,134.5369,133.239,130.7173,
132.899,133.417,133.7352,133.3736,134.3972,133.9619,
133.7148,141.0917,140.7216,139.9385,139.9713,140.1613,
140.3304,141.5186,142.3921,143.9477,143.8073,143.4835,
144.3065,144.4559,142.3211,142.1928,142.2816,142.2749,
142.4918,142.1881,142.6621,148.5898,146.8698,148.5915,
149.1569,149.1598,148.9121,150.6437,150.9857,151.2884,
151.06,150.8852,150.5379,150.5131,149.9365,150.2796,
149.9262,149.1546,150.0394,149.4312,150.2154,157.5643,
157.1851,157.487,157.8226,158.2457,158.4575,158.3605,
157.7691,158.4454,158.0341,158.0138,157.9047,157.5458,
158.983,158.9052,158.5551,158.4145,158.4788,158.3163,
157.8364,5.253319,5.114875,5.80969,5.060176,5.525532,
5.143348,4.465744,4.105879,3.543773,4.067208,4.236443,
4.000915,3.677281,3.376223,3.458715,3.590894,3.458729,
3.534595,3.429999,3.94847,12.57905,13.50047,13.60475,
13.91424,14.30802,12.90432,12.75058,12.59697,12.93373,
15.64488,15.65668,13.66107,11.60436,11.57729,12.02193,
13.21247,13.94043,13.05085,13.12624,11.95648,19.76145,
21.7164,18.7745,18.24901,18.5528,18.96052,18.98675,
19.88388,19.68298,19.13913,18.27051,19.24039,20.21679,
19.63744,20.31934,19.54344,19.12593,21.0964,21.38933,
21.11369,27.32793,24.72398,27.31366,26.7318,28.01091,
28.64646,29.91713,30.69867,32.20593,30.47118,30.45302,
31.46569,29.47854,28.03093,27.53701,28.30301,28.74482,
28.50157,29.25477,29.40055,37.11029,37.34224,35.93252,
36.14003,37.02933,37.18382,37.06593,37.37405,38.06776,
39.00054,38.55353,36.68127,37.34521,37.26038,36.09006,
35.62106,36.14341,37.64153,37.16078,37.32534,44.01601,
43.61745,44.19514,44.8112,43.47701,42.60766,42.85712,
42.81489,44.0625,45.00071,46.73553,44.82721,44.40459,
44.34997,44.32016,44.52025,43.55968,42.77145,43.49158,
43.09609,52.02026,51.17598,51.50957,50.74803,50.85359,
50.91659,51.51825,51.60305,49.22888,47.19963,46.55859,
48.2374,52.0537,51.36047,50.73617,50.80836,51.43812,
52.26277,51.88086,52.77909,59.79142,58.69154,59.14227,
60.12331,60.25739,60.60461,59.88559,60.81365,61.59838,
59.48361,59.669,59.81947,60.02955,60.72108,60.98142,
59.26456,58.66546,58.42776,59.2326,59.99657,69.71434,
69.09985,68.67748,68.0645,68.59372,68.86635,67.94382,
66.64774,66.49261,67.08029,68.0761,67.72417,67.61315,
68.00218,68.8157,68.72345,66.47408,66.73294,67.14857,
66.53867,80.76427,80.65182,80.73455,80.96301,81.82376,
79.79547,77.0395,74.90851,72.44395,74.75586,74.22263,
75.80962,76.40361,77.58572,80.80952,80.29941,79.59283,
80.01401,79.57232,78.86871,81.24545,82.70473,83.16071,
82.68433,83.5635,84.52258,85.03678,84.40195,83.52612,
83.36692,83.19426,84.48209,83.75452,83.88262,83.74437,
83.86011,84.04015,83.13087,83.81328,83.32828,89.29424,
87.4031,87.14178,87.3652,86.41803,89.08379,92.96302,
92.29356,93.07953,93.38017,92.72625,93.54338,94.49291,
92.05442,86.98148,88.60944,87.79585,88.22557,89.24347,
90.39067,99.24675,98.21674,99.54483,98.19641,99.1048,
99.94476,101.1737,99.75036,101.295,101.7215,102.3782,
101.7078,100.5083,100.2245,101.1799,98.91575,100.3523,
101.7712,101.2863,101.5495,109.1993,109.4065,108.9176,
108.3582,108.8446,107.7405,109.0124,108.9814,109.4396,
107.8461,108.1047,108.1711,106.8627,108.0162,108.1551,
109.0526,110.9243,111.7633,109.8297,110.0194,117.1592,
116.5103,117.5216,117.1919,117.7493,116.817,117.014,
117.3659,118.5983,118.0941,117.609,117.6586,117.8615,
117.2388,116.9935,118.8488,119.9111,119.638,118.3137,
118.705,124.6814,125.6093,127.3461,124.992,124.4981,
124.6422,124.2078,125.5768,127.2703,126.2865,126.0234,
125.1164,125.5154,123.9104,122.4807,124.4172,125.4005,
126.4068,126.18,126.6213,131.4303,131.6976,133.6549,
132.3952,132.5874,133.4187,133.7815,131.9876,134.7829,
135.5983,135.4203,134.1633,132.4092,133.5928,134.313,
134.6908,134.5656,135.4307,134.6437,134.3003,141.0813,
140.9164,140.5697,140.4774,140.2353,140.3436,141.857,
142.7634,144.4046,144.4131,143.901,144.6429,144.8896,
142.6337,142.9125,143.1033,142.9532,143.2823,142.446,
142.9603,148.2622,146.7556,148.7272,149.1835,149.3395,
149.0941,151.121,151.3713,151.775,151.6023,151.1307,
150.8945,150.8871,150.1722,151.0392,150.761,149.7085,
150.6424,149.648,150.4426,157.0437,156.2754,156.6717,
157.3931,158.1958,158.3071,158.444,157.7672,158.7616,
158.6285,158.2629,158.1345,158.0829,159.3367,159.5785,
159.3099,158.7978,158.8112,158.173,157.537,5.059388,
5.170014,5.95078,5.145623,5.555596,5.223141,4.511364,
4.203931,3.937186,4.35341,4.607046,4.193332,3.585746,
3.351733,3.492588,3.622717,3.57555,3.685127,3.73701,
4.27409,12.26543,13.37693,13.4791,13.77207,14.09452,
12.6551,12.54318,12.50338,13.14423,15.71754,15.85042,
13.65462,11.43954,11.42268,11.96191,13.27853,13.96633,
13.06931,13.15547,12.09007,19.68198,21.6467,18.55288,
18.11945,18.31633,18.78493,18.76179,19.90417,19.9195,
19.03045,18.4248,19.36621,19.93796,19.48377,20.18532,
19.50481,19.23148,21.1597,21.37782,21.20552,27.03215,
24.65534,27.05438,26.58484,27.75317,28.36359,29.53887,
30.65956,31.99978,30.5808,30.6909,31.36222,29.11238,
27.72501,27.36559,28.22214,28.82204,28.58289,29.28157,
29.50358,36.83765,37.36293,35.96101,35.99494,36.77235,
37.00171,36.80745,37.30338,37.85973,39.06807,38.39451,
36.48044,36.92677,36.90759,35.74265,35.49959,36.27527,
37.77118,37.28538,37.45218,43.81567,43.77444,44.20515,
44.67123,43.2697,42.50206,42.7529,42.76444,43.87631,
44.27362,44.66209,44.28466,43.94483,44.01753,44.07593,
44.37917,43.72886,42.90884,43.65322,43.28989,51.64977,
51.22181,51.4179,50.59575,50.59132,50.74463,51.20125,
51.43209,49.00279,46.40961,45.75164,47.76964,51.52379,
51.11737,50.4805,50.51615,51.39132,52.36393,51.96973,
52.83885,59.29831,58.56739,58.95804,59.88348,59.94025,
60.30977,59.61668,60.61407,61.44344,59.46061,59.36164,
59.56813,59.62455,60.36411,60.70575,59.01254,58.63452,
58.46662,59.35765,60.08868,68.95131,68.70967,68.34522,
67.67754,68.04638,68.48863,67.44796,66.28348,66.23826,
66.68113,67.39332,67.06966,67.27333,67.67496,68.46868,
68.23058,66.22899,66.51047,66.90374,66.47405,80.61135,
80.61471,80.6439,80.75471,81.63578,79.45612,76.2673,
74.24174,72.10466,74.20753,73.60245,75.16772,76.02732,
77.24925,80.60271,80.02527,79.40327,79.69286,79.2131,
78.73846,81.24494,82.69318,83.03105,82.81925,83.62854,
84.24268,84.20495,83.52379,82.44368,82.25208,82.28463,
83.56168,83.41994,83.57731,83.64644,83.66546,83.84488,
82.91745,83.50253,83.37663,88.86632,87.32351,87.05921,
87.3754,86.43573,88.80242,91.97469,91.55537,92.10145,
92.30717,91.97641,92.8078,94.14726,91.76275,86.87495,
88.30034,87.72806,88.094,89.13288,90.58002,98.6928,
97.94478,99.10989,97.94518,98.76691,99.5528,100.2802,
99.06571,99.39501,100.2139,101.4949,100.8701,99.89095,
99.9237,100.5015,98.21753,99.24134,101.0179,101.0255,
101.362,108.5475,108.8681,108.3911,107.9169,108.3716,
107.3459,108.1679,107.9698,107.7246,106.3778,106.9524,
107.2982,106.5408,107.5233,107.5186,108.1314,109.8592,
110.9776,109.3609,109.6586,116.5797,115.981,116.939,
116.6738,117.1618,116.467,116.2887,116.6097,117.3126,
116.543,116.4051,116.5731,117.2289,116.3893,116.3001,
118.0756,119.0235,118.9605,117.8289,118.3707,124.1772,
125.3617,126.9849,124.711,123.9277,124.1497,123.4583,
124.5874,126.0098,124.8989,124.7563,124.1001,124.6392,
122.8604,121.8929,123.6753,124.4429,125.615,125.6405,
126.2225,130.7995,131.2866,132.9243,132.0043,131.9736,
132.7368,132.784,131.1799,132.9229,134.0765,134.0641,
132.9613,130.9797,131.9484,132.6469,133.1726,133.4271,
134.5883,134.0136,133.8634,140.4386,140.4846,139.7056,
139.8205,139.4578,139.3571,140.5378,141.4693,142.7329,
142.9842,142.5329,143.4491,143.5777,140.9439,141.1428,
